Last_promotion_gsp,Years@Current Mangers,Education,EducationField,Employee_ID,Env_Satisfaction,Gender,HourlyRate,Job_Involvement,JobLevel,JobRole,Job satisfac,Marital Status,Monthly Income,Company Changed,18Yrs,Over Time,PercentSalaryHike,Performance Rating,Relationship Satisfaction,Standard Hours,Stock Option Level,Total Working Years,Training time spent,Work LifeBalance,Years @company,Years@Current role,BusinessTravel,Dept,Travel_distance,Attrition
3,1,Bachelor,Marketing,8154,1,Male,32,3,3,Sales Executive,4,Single,9988,1,Y,No,21,4,1,80,0,14,2,2,14,8,Travel_Rarely,Sales,1,No
1,7,Bachelor,Marketing,8169,4,Male,44,3,2,Sales Executive,4,Single,4205,1,Y,No,14,3,1,80,0,7,4,3,7,7,Travel_Rarely,Sales,9,No
1,8,Master,Marketing,8171,1,Male,63,3,2,Sales Executive,4,Married,5717,1,Y,Yes,11,3,3,80,0,10,3,3,10,7,Travel_Frequently,Sales,26,Yes
12,10,Master,Marketing,8179,2,Male,77,3,4,Sales Executive,1,Single,13441,0,Y,No,12,3,1,80,0,21,2,3,20,8,Travel_Rarely,Sales,15,No
6,10,College,Marketing,8190,2,Female,92,3,2,Sales Executive,2,Married,5777,2,Y,No,14,3,3,80,1,15,3,3,11,8,Travel_Rarely,Sales,2,No
6,7,Master,Marketing,8220,3,Female,48,3,3,Sales Executive,4,Married,10522,1,Y,No,19,3,3,80,2,14,2,3,14,10,Travel_Rarely,Sales,1,No
2,0,Bachelor,Marketing,8227,2,Male,33,3,1,Sales Representative,1,Married,1890,1,Y,No,19,3,1,80,1,1,2,2,1,0,Travel_Frequently,Sales,9,Yes
2,7,Bachelor,Marketing,8239,4,Female,95,2,2,Sales Executive,3,Married,6812,1,Y,No,21,4,4,80,2,8,1,3,8,7,Travel_Rarely,Sales,28,No
12,11,Master,Marketing,8240,4,Male,88,1,2,Sales Executive,4,Divorced,5506,1,Y,No,24,4,1,80,1,15,3,2,15,12,Non-Travel,Sales,15,No
1,0,Master,Marketing,8249,2,Female,100,2,2,Sales Executive,4,Married,6752,3,Y,No,13,3,1,80,1,8,1,2,6,3,Travel_Rarely,Sales,11,No
3,0,Bachelor,Marketing,8259,2,Male,39,2,3,Sales Executive,1,Divorced,10954,3,Y,Yes,13,3,2,80,1,20,2,3,3,2,Travel_Rarely,Sales,28,Yes
10,6,Below College,Marketing,8260,2,Female,60,2,4,Sales Executive,4,Married,12131,0,Y,No,11,3,1,80,1,21,1,2,20,9,Travel_Rarely,Sales,24,No
2,2,Below College,Medical,7,1,Male,40,3,1,Laboratory Technician,2,Married,3468,9,Y,No,12,3,4,80,1,6,3,3,2,2,Travel_Rarely,Research & Development,2,No
0,0,Bachelor,Medical,10,3,Female,81,4,1,Laboratory Technician,1,Married,2670,4,Y,Yes,20,4,1,80,3,12,3,2,1,0,Travel_Rarely,Research & Development,3,No
7,7,Bachelor,Medical,13,3,Male,94,3,2,Healthcare Representative,3,Married,5237,6,Y,No,13,3,2,80,2,17,3,2,7,7,Travel_Rarely,Research & Development,27,No
0,3,Bachelor,Medical,14,1,Male,84,4,1,Laboratory Technician,2,Married,2426,0,Y,No,13,3,3,80,1,6,5,3,5,4,Travel_Rarely,Research & Development,16,No
1,2,College,Medical,18,2,Male,93,3,1,Laboratory Technician,4,Divorced,2661,0,Y,No,11,3,3,80,1,3,2,3,2,2,Travel_Rarely,Research & Development,19,No
0,0,College,Medical,22,4,Male,96,4,1,Laboratory Technician,4,Divorced,2935,1,Y,Yes,13,3,2,80,2,1,2,2,1,0,Non-Travel,Research & Development,16,No
1,3,Below College,Medical,31,2,Male,83,3,1,Research Scientist,1,Single,2960,2,Y,No,11,3,3,80,0,8,2,3,4,2,Travel_Rarely,Research & Development,6,Yes
5,17,Master,Medical,36,1,Female,42,2,3,Healthcare Representative,4,Married,10248,3,Y,No,14,3,4,80,1,24,4,3,22,6,Travel_Rarely,Research & Development,7,No
0,0,Bachelor,Medical,39,3,Male,78,3,1,Laboratory Technician,4,Single,2496,4,Y,No,11,3,4,80,0,7,3,3,1,1,Travel_Rarely,Research & Development,2,No
1,8,College,Medical,41,4,Male,83,2,1,Laboratory Technician,3,Single,2206,1,Y,No,13,3,1,80,0,10,5,3,10,0,Travel_Rarely,Research & Development,9,No
2,0,Bachelor,Medical,45,2,Male,61,3,1,Research Scientist,4,Married,2293,2,Y,Yes,16,3,1,80,1,6,2,2,2,0,Travel_Rarely,Research & Development,1,Yes
1,4,College,Medical,46,4,Female,72,4,1,Research Scientist,3,Divorced,2645,1,Y,No,12,3,4,80,2,6,3,2,5,3,Travel_Rarely,Research & Development,2,No
3,7,College,Medical,57,3,Female,58,3,2,Laboratory Technician,4,Single,4011,1,Y,No,23,4,4,80,0,12,2,3,12,8,Travel_Frequently,Research & Development,1,No
2,3,College,Medical,70,3,Male,79,2,3,Healthcare Representative,1,Married,9884,2,Y,Yes,13,3,3,80,1,10,3,3,4,0,Non-Travel,Research & Development,11,No
2,2,Master,Medical,75,3,Female,30,3,1,Laboratory Technician,1,Married,4014,3,Y,Yes,15,3,3,80,1,4,3,3,2,2,Travel_Rarely,Research & Development,23,No
7,8,Bachelor,Medical,78,1,Male,33,3,2,Manufacturing Director,4,Married,6162,1,Y,Yes,22,4,2,80,1,9,3,3,9,8,Travel_Rarely,Research & Development,1,No
13,8,College,Medical,80,2,Female,43,2,5,Research Director,3,Divorced,18740,5,Y,Yes,12,3,4,80,1,29,2,2,27,3,Travel_Rarely,Research & Development,7,No
0,2,Bachelor,Medical,84,4,Female,33,3,4,Manager,3,Divorced,14756,2,Y,Yes,14,3,3,80,3,21,2,3,5,0,Travel_Rarely,Research & Development,8,No
1,2,Bachelor,Medical,88,2,Male,79,3,1,Research Scientist,1,Married,2194,4,Y,No,13,3,4,80,1,5,2,2,3,2,Travel_Frequently,Research & Development,1,No
0,0,Bachelor,Medical,90,4,Male,79,2,1,Research Scientist,3,Married,3388,0,Y,Yes,17,3,1,80,1,2,0,2,1,0,Travel_Rarely,Research & Development,9,Yes
1,0,Master,Medical,95,3,Male,87,3,1,Research Scientist,2,Single,2501,1,Y,No,17,3,2,80,0,1,4,3,1,1,Travel_Rarely,Research & Development,1,No
0,2,Master,Medical,102,1,Male,30,3,3,Research Director,3,Single,13664,4,Y,No,13,3,1,80,0,16,3,4,5,2,Travel_Rarely,Research & Development,7,No
0,2,College,Medical,103,2,Male,80,3,2,Human Resources,2,Divorced,5021,8,Y,Yes,22,4,4,80,1,16,2,3,4,2,Travel_Rarely,Human Resources,5,No
0,4,Bachelor,Medical,105,2,Male,30,2,1,Research Scientist,3,Single,2859,1,Y,No,18,3,1,80,0,6,3,3,6,4,Travel_Rarely,Research & Development,1,No
1,9,Bachelor,Medical,107,2,Female,79,1,2,Research Scientist,4,Divorced,5329,7,Y,Yes,12,3,4,80,3,17,3,3,13,11,Non-Travel,Research & Development,6,No
1,3,College,Medical,110,1,Male,94,3,2,Manufacturing Director,2,Married,4325,1,Y,No,15,3,3,80,0,5,2,3,5,2,Travel_Rarely,Research & Development,1,No
4,7,College,Medical,118,3,Male,64,2,3,Sales Executive,4,Single,9619,1,Y,No,16,3,4,80,0,9,3,3,9,8,Travel_Rarely,Sales,9,Yes
2,7,College,Medical,121,3,Female,63,2,2,Sales Executive,2,Divorced,5209,1,Y,Yes,12,3,2,80,3,11,4,2,11,8,Travel_Rarely,Sales,4,No
9,5,Bachelor,Medical,124,3,Male,40,2,3,Healthcare Representative,1,Married,10673,2,Y,Yes,13,3,3,80,1,21,5,2,10,9,Travel_Frequently,Research & Development,1,No
5,7,Master,Medical,125,2,Male,87,3,2,Sales Executive,3,Single,5010,1,Y,No,16,3,1,80,0,12,0,3,11,8,Travel_Rarely,Sales,6,No
0,4,Bachelor,Medical,129,2,Male,43,3,2,Sales Executive,3,Married,4221,1,Y,No,15,3,2,80,0,5,3,4,5,4,Non-Travel,Sales,4,No
1,8,Master,Medical,131,4,Male,37,3,4,Sales Executive,3,Single,13872,0,Y,No,13,3,3,80,0,38,1,2,37,10,Travel_Rarely,Sales,10,No
1,2,Bachelor,Medical,132,2,Male,67,3,2,Laboratory Technician,2,Married,2042,4,Y,No,12,3,3,80,1,17,3,4,3,2,Non-Travel,Research & Development,23,No
2,1,Below College,Medical,143,4,Male,64,2,1,Research Scientist,4,Married,2889,1,Y,No,11,3,3,80,2,2,2,3,2,2,Travel_Rarely,Research & Development,7,No
0,0,Bachelor,Medical,144,2,Female,59,3,1,Laboratory Technician,4,Single,2871,1,Y,No,15,3,3,80,0,1,5,3,0,0,Travel_Rarely,Research & Development,15,No
12,8,Master,Medical,145,1,Female,30,2,3,Healthcare Representative,1,Single,7484,3,Y,No,20,4,3,80,0,23,1,2,13,12,Travel_Frequently,Research & Development,1,No
5,8,Bachelor,Medical,153,3,Female,45,2,3,Manager,1,Single,11631,2,Y,No,12,3,4,80,0,14,6,3,11,10,Travel_Rarely,Research & Development,5,No
15,6,Master,Medical,165,4,Female,94,3,3,Healthcare Representative,4,Married,10312,1,Y,No,12,3,4,80,1,40,3,2,40,10,Travel_Rarely,Research & Development,23,Yes
5,11,Master,Medical,170,3,Female,96,3,2,Manufacturing Director,1,Married,6567,1,Y,No,14,3,3,80,0,16,2,2,15,11,Travel_Rarely,Research & Development,20,No
1,2,Bachelor,Medical,171,2,Female,72,4,1,Research Scientist,3,Single,4739,4,Y,No,12,3,4,80,0,18,2,3,3,2,Travel_Frequently,Research & Development,28,No
0,1,College,Medical,178,2,Male,84,3,2,Manufacturing Director,2,Divorced,4941,6,Y,No,20,4,4,80,2,7,0,3,3,2,Travel_Rarely,Research & Development,6,No
0,4,Bachelor,Medical,190,1,Female,41,3,1,Laboratory Technician,1,Single,4200,7,Y,No,22,4,1,80,0,10,2,4,5,4,Travel_Rarely,Research & Development,9,Yes
0,3,Bachelor,Medical,192,3,Male,83,3,1,Research Scientist,4,Single,3452,5,Y,No,13,3,2,80,0,9,2,2,6,5,Travel_Rarely,Research & Development,29,No
0,7,College,Medical,195,4,Male,35,1,2,Sales Executive,4,Divorced,4668,0,Y,No,17,3,4,80,3,9,2,4,8,7,Travel_Frequently,Sales,9,No
1,2,Below College,Medical,198,2,Male,35,2,1,Laboratory Technician,4,Single,2720,0,Y,No,13,3,4,80,0,6,3,3,5,3,Travel_Rarely,Research & Development,2,No
0,0,Below College,Medical,201,2,Female,79,3,1,Laboratory Technician,2,Single,1483,1,Y,No,14,3,4,80,0,1,3,3,1,0,Travel_Rarely,Research & Development,3,No
2,13,Bachelor,Medical,202,2,Female,54,3,2,Research Scientist,2,Divorced,5605,1,Y,No,11,3,1,80,1,20,2,3,20,7,Travel_Frequently,Research & Development,26,No
0,0,Master,Medical,211,2,Male,34,2,2,Manufacturing Director,3,Married,6132,2,Y,No,17,3,3,80,0,10,2,3,1,0,Travel_Rarely,Research & Development,7,No
0,0,Bachelor,Medical,214,2,Female,75,2,1,Research Scientist,2,Married,3346,4,Y,Yes,20,4,2,80,1,9,3,2,1,0,Travel_Rarely,Research & Development,9,No
2,2,Below College,Medical,217,3,Male,80,3,1,Research Scientist,4,Married,2323,1,Y,No,24,4,1,80,2,2,6,3,2,2,Travel_Rarely,Research & Development,19,No
2,2,Bachelor,Medical,218,4,Male,57,3,1,Research Scientist,2,Divorced,2024,6,Y,No,18,3,4,80,1,6,1,1,2,2,Non-Travel,Research & Development,9,No
0,2,Bachelor,Medical,221,3,Male,42,3,1,Research Scientist,4,Married,2713,1,Y,No,11,3,3,80,1,5,2,1,5,2,Travel_Rarely,Research & Development,21,No
0,1,Bachelor,Medical,224,3,Male,79,2,1,Research Scientist,3,Divorced,2566,1,Y,Yes,15,3,4,80,1,1,2,2,1,1,Non-Travel,Research & Development,3,No
7,2,College,Medical,238,4,Male,30,3,1,Laboratory Technician,2,Single,2088,4,Y,No,12,3,3,80,0,13,3,2,8,7,Travel_Frequently,Research & Development,3,No
6,10,Bachelor,Medical,239,3,Male,66,3,2,Laboratory Technician,1,Divorced,3072,1,Y,No,11,3,3,80,2,12,4,3,12,9,Non-Travel,Research & Development,9,No
0,2,Below College,Medical,246,3,Female,95,3,1,Research Scientist,4,Married,3929,8,Y,Yes,23,4,3,80,1,7,0,3,4,2,Travel_Rarely,Research & Development,12,No
1,2,College,Medical,247,4,Female,95,3,1,Research Scientist,2,Single,2311,2,Y,No,15,3,4,80,0,9,3,3,3,2,Travel_Rarely,Research & Development,27,No
0,2,Bachelor,Medical,249,3,Male,86,2,1,Laboratory Technician,3,Married,3690,2,Y,No,15,3,4,80,1,5,2,2,3,2,Travel_Rarely,Research & Development,1,No
1,3,College,Medical,250,4,Female,57,4,2,Manufacturing Director,1,Divorced,4450,1,Y,No,11,3,3,80,2,5,3,3,4,2,Travel_Rarely,Research & Development,13,No
1,6,Bachelor,Medical,252,4,Female,72,3,1,Research Scientist,2,Married,2756,1,Y,No,13,3,4,80,1,8,5,3,8,7,Travel_Rarely,Research & Development,14,No
9,9,Below College,Medical,253,4,Female,46,3,5,Manager,3,Married,19033,1,Y,No,14,3,2,80,1,21,2,3,20,8,Travel_Rarely,Research & Development,4,No
2,15,Master,Medical,254,3,Male,61,4,5,Research Director,2,Single,18722,8,Y,No,11,3,4,80,0,36,3,3,24,15,Travel_Rarely,Research & Development,14,No
1,0,Bachelor,Medical,258,4,Female,98,3,4,Healthcare Representative,2,Single,13734,3,Y,No,18,3,3,80,0,21,6,3,7,7,Travel_Rarely,Research & Development,3,No
0,3,Bachelor,Medical,260,4,Female,99,3,1,Research Scientist,2,Single,2279,1,Y,No,16,3,4,80,0,7,2,2,7,7,Travel_Rarely,Research & Development,9,No
2,2,Bachelor,Medical,262,4,Male,37,4,1,Research Scientist,4,Divorced,2089,4,Y,No,14,3,4,80,3,7,3,4,5,4,Non-Travel,Research & Development,7,No
11,8,College,Medical,264,1,Male,65,2,4,Manager,4,Married,16792,9,Y,No,23,4,4,80,1,22,1,3,20,8,Non-Travel,Research & Development,2,No
1,2,Bachelor,Medical,269,2,Female,37,3,2,Laboratory Technician,2,Single,4425,5,Y,No,11,3,4,80,0,10,5,3,6,2,Travel_Frequently,Research & Development,2,No
0,2,College,Medical,270,3,Female,36,3,2,Manufacturing Director,3,Divorced,5265,2,Y,No,16,3,2,80,1,11,5,3,5,3,Non-Travel,Research & Development,21,No
2,0,Master,Medical,277,4,Male,43,3,1,Research Scientist,3,Divorced,3815,1,Y,Yes,17,3,4,80,1,5,4,4,5,3,Travel_Frequently,Research & Development,10,No
3,7,College,Medical,281,3,Male,99,3,2,Laboratory Technician,4,Married,2741,8,Y,Yes,15,3,3,80,1,15,2,4,7,2,Travel_Rarely,Research & Development,19,No
0,0,Below College,Medical,282,2,Male,70,3,2,Healthcare Representative,1,Married,6673,7,Y,Yes,19,3,2,80,0,17,2,3,1,0,Travel_Rarely,Research & Development,29,Yes
1,7,Below College,Medical,286,2,Female,73,3,1,Laboratory Technician,4,Single,2153,1,Y,No,13,3,1,80,0,8,2,3,8,1,Travel_Frequently,Research & Development,18,No
0,3,Master,Medical,288,4,Male,97,3,3,Healthcare Representative,1,Divorced,9396,7,Y,No,16,3,3,80,1,17,3,3,4,2,Travel_Rarely,Research & Development,1,No
9,8,Master,Medical,291,4,Male,32,1,3,Sales Executive,4,Married,10400,1,Y,No,11,3,3,80,0,14,2,2,14,8,Travel_Rarely,Sales,4,Yes
12,8,Bachelor,Medical,302,4,Female,57,2,3,Sales Executive,4,Single,8865,6,Y,No,12,3,4,80,0,23,2,3,19,7,Non-Travel,Sales,6,No
1,1,Master,Medical,305,3,Female,47,2,1,Research Scientist,2,Married,2622,6,Y,No,21,4,4,80,0,7,3,3,3,2,Travel_Rarely,Research & Development,4,No
1,4,Master,Medical,308,3,Male,90,1,2,Manufacturing Director,3,Married,4345,0,Y,No,12,3,4,80,1,6,2,3,5,4,Non-Travel,Research & Development,1,No
4,1,Below College,Medical,312,2,Female,42,3,3,Sales Executive,4,Married,7918,1,Y,No,14,3,4,80,1,11,5,3,11,10,Travel_Frequently,Sales,1,No
0,1,Below College,Medical,315,3,Male,86,2,1,Research Scientist,4,Single,2389,1,Y,Yes,13,3,3,80,0,4,3,2,4,3,Travel_Rarely,Research & Development,18,Yes
2,2,College,Medical,321,2,Male,52,3,1,Human Resources,3,Married,2267,8,Y,No,17,3,4,80,0,7,2,2,2,2,Travel_Rarely,Human Resources,6,No
0,6,Master,Medical,323,4,Female,68,3,5,Manager,4,Divorced,19517,3,Y,No,11,3,3,80,1,32,3,2,7,0,Travel_Rarely,Sales,1,No
0,4,Bachelor,Medical,325,3,Male,58,3,1,Laboratory Technician,4,Married,2436,5,Y,Yes,13,3,3,80,1,8,2,1,5,4,Travel_Rarely,Research & Development,14,Yes
1,2,Master,Medical,332,3,Female,96,3,1,Laboratory Technician,3,Divorced,2232,7,Y,No,14,3,3,80,3,7,1,3,3,2,Travel_Rarely,Research & Development,1,No
2,2,Master,Medical,337,2,Male,73,3,3,Research Director,3,Divorced,13675,9,Y,No,12,3,1,80,1,9,3,3,2,2,Travel_Frequently,Research & Development,3,No
0,2,College,Medical,340,3,Female,83,2,1,Research Scientist,1,Married,3920,2,Y,No,14,3,1,80,1,17,2,2,3,1,Travel_Rarely,Research & Development,1,No
0,0,Bachelor,Medical,342,1,Male,61,3,3,Manufacturing Director,3,Divorced,10048,6,Y,No,11,3,2,80,2,17,5,3,1,0,Travel_Frequently,Research & Development,10,Yes
7,8,Bachelor,Medical,351,4,Female,56,2,1,Laboratory Technician,1,Divorced,2593,0,Y,Yes,11,3,3,80,1,10,4,3,9,6,Travel_Rarely,Research & Development,2,No
3,9,College,Medical,352,1,Male,49,3,5,Research Director,3,Divorced,19436,0,Y,No,19,3,4,80,1,22,5,3,21,7,Travel_Rarely,Research & Development,2,No
1,4,College,Medical,355,3,Male,71,2,1,Laboratory Technician,2,Single,3479,0,Y,No,11,3,2,80,0,6,2,4,5,4,Travel_Frequently,Research & Development,29,Yes
0,0,Bachelor,Medical,366,1,Male,78,2,2,Sales Executive,2,Married,6644,2,Y,No,19,3,2,80,2,10,2,3,0,0,Travel_Rarely,Sales,2,No
7,8,Bachelor,Medical,367,2,Male,64,2,2,Healthcare Representative,4,Married,5582,0,Y,No,21,4,2,80,1,10,2,3,9,0,Travel_Rarely,Research & Development,23,No
4,10,College,Medical,372,3,Male,79,3,4,Healthcare Representative,4,Married,13496,0,Y,Yes,14,3,2,80,0,21,2,3,20,7,Travel_Rarely,Research & Development,20,No
4,13,Bachelor,Medical,374,4,Male,81,3,5,Manager,1,Single,19045,0,Y,Yes,14,3,3,80,0,37,2,3,36,10,Travel_Rarely,Research & Development,1,No
0,4,Bachelor,Medical,377,4,Male,94,3,1,Research Scientist,4,Married,2070,1,Y,No,23,4,4,80,1,5,3,2,5,2,Travel_Rarely,Research & Development,9,No
0,1,Master,Medical,378,3,Male,98,3,2,Sales Executive,4,Married,6502,4,Y,No,14,3,2,80,1,7,5,4,5,4,Travel_Rarely,Sales,6,No
1,0,College,Medical,379,4,Male,100,2,1,Research Scientist,3,Single,3230,1,Y,No,17,3,1,80,0,3,4,4,3,2,Travel_Rarely,Research & Development,3,No
0,2,Master,Medical,380,1,Female,80,3,3,Research Director,4,Divorced,13603,2,Y,Yes,18,3,1,80,2,15,2,3,5,2,Non-Travel,Research & Development,1,No
7,7,College,Medical,382,1,Female,44,4,2,Sales Executive,1,Divorced,5605,1,Y,Yes,24,4,3,80,1,8,3,3,8,0,Travel_Rarely,Sales,7,No
1,3,Master,Medical,386,3,Male,45,3,4,Research Director,3,Married,17584,3,Y,Yes,16,3,4,80,3,21,5,2,5,3,Travel_Rarely,Research & Development,3,No
3,3,College,Medical,390,1,Male,60,3,2,Healthcare Representative,1,Married,4741,1,Y,Yes,13,3,3,80,1,5,3,3,5,3,Travel_Frequently,Research & Development,11,No
0,2,Master,Medical,394,1,Male,45,3,1,Laboratory Technician,2,Divorced,2373,2,Y,Yes,13,3,4,80,1,5,2,3,3,2,Travel_Rarely,Research & Development,16,Yes
1,2,Bachelor,Medical,403,2,Male,53,3,1,Research Scientist,4,Married,2326,1,Y,Yes,12,3,3,80,3,4,3,2,4,2,Travel_Frequently,Research & Development,9,No
1,2,Bachelor,Medical,408,4,Male,84,1,2,Manufacturing Director,2,Divorced,5482,5,Y,No,18,3,4,80,1,13,3,3,4,1,Travel_Rarely,Research & Development,2,No
0,0,Bachelor,Medical,411,4,Female,69,2,1,Sales Representative,3,Single,1200,1,Y,No,12,3,1,80,0,0,2,3,0,0,Travel_Rarely,Sales,10,No
0,7,College,Medical,412,2,Male,68,4,2,Healthcare Representative,1,Single,5661,0,Y,No,19,3,3,80,0,9,2,3,8,3,Travel_Rarely,Research & Development,16,No
3,7,Bachelor,Medical,417,3,Male,48,4,3,Healthcare Representative,4,Divorced,9613,0,Y,No,17,3,1,80,3,19,5,2,18,10,Travel_Rarely,Research & Development,1,No
11,10,Below College,Medical,429,3,Male,99,3,4,Manager,1,Married,17068,1,Y,Yes,14,3,4,80,0,21,3,3,21,9,Travel_Rarely,Research & Development,10,No
7,7,Master,Medical,433,3,Male,85,2,2,Research Scientist,2,Married,4941,2,Y,No,15,3,1,80,0,11,3,2,8,2,Travel_Rarely,Research & Development,8,Yes
0,7,Master,Medical,439,1,Female,74,4,2,Research Scientist,4,Single,5055,7,Y,No,16,3,3,80,0,10,0,2,7,7,Travel_Rarely,Research & Development,2,No
2,2,Master,Medical,440,1,Male,84,1,1,Research Scientist,4,Married,3464,5,Y,Yes,13,3,4,80,0,5,4,2,3,2,Travel_Rarely,Research & Development,2,Yes
1,9,College,Medical,441,4,Female,64,3,2,Research Scientist,4,Married,5775,1,Y,No,13,3,4,80,2,11,2,3,10,8,Travel_Rarely,Research & Development,28,No
13,3,College,Medical,444,3,Male,54,2,5,Manager,4,Married,19272,1,Y,No,15,3,1,80,1,21,2,3,21,9,Travel_Frequently,Research & Development,7,No
0,0,College,Medical,445,4,Female,41,3,2,Sales Executive,3,Married,5238,4,Y,Yes,18,3,1,80,0,12,3,2,1,0,Travel_Rarely,Sales,3,Yes
0,2,College,Medical,453,2,Male,57,1,2,Sales Executive,4,Married,7457,2,Y,Yes,22,4,3,80,3,6,2,2,4,3,Travel_Rarely,Sales,1,No
0,4,College,Medical,460,4,Male,61,3,2,Manufacturing Director,4,Divorced,6347,7,Y,No,16,3,3,80,2,8,2,2,6,2,Travel_Rarely,Research & Development,5,No
4,10,Master,Medical,462,3,Female,39,3,3,Manufacturing Director,4,Single,7143,1,Y,Yes,14,3,3,80,0,11,2,2,11,9,Travel_Rarely,Research & Development,7,No
1,2,Bachelor,Medical,466,4,Male,95,2,2,Manufacturing Director,2,Single,6032,6,Y,Yes,15,3,4,80,0,8,3,3,5,4,Travel_Rarely,Research & Development,6,No
0,0,Below College,Medical,467,2,Male,99,3,2,Sales Representative,3,Single,2976,3,Y,No,19,3,1,80,0,5,3,3,0,0,Travel_Frequently,Sales,4,No
0,7,Bachelor,Medical,471,3,Female,75,3,1,Laboratory Technician,2,Married,2370,1,Y,No,13,3,3,80,1,8,4,3,8,0,Travel_Rarely,Research & Development,2,No
0,0,Below College,Medical,473,1,Female,91,3,3,Manager,3,Married,12504,3,Y,No,21,4,2,80,1,15,3,1,0,0,Travel_Rarely,Sales,29,No
6,7,Bachelor,Medical,474,3,Male,51,4,2,Research Scientist,1,Divorced,5974,4,Y,Yes,13,3,1,80,2,13,2,3,7,7,Travel_Rarely,Research & Development,6,No
0,0,Phd,Medical,479,4,Female,45,3,2,Sales Executive,4,Single,6653,4,Y,No,15,3,2,80,0,7,6,,1,0,Non-Travel,Sales,1,No
1,12,Master,Medical,481,1,Male,48,2,3,Sales Executive,4,Married,9699,4,Y,No,11,3,1,80,1,16,2,3,13,9,Travel_Frequently,Sales,3,No
1,2,Master,Medical,482,4,Male,88,3,2,Healthcare Representative,3,Married,6755,2,Y,No,11,3,3,80,0,15,2,3,3,2,Travel_Rarely,Research & Development,1,No
2,2,College,Medical,484,1,Male,39,3,1,Sales Representative,4,Single,2610,1,Y,No,24,4,3,80,0,3,3,2,3,2,Non-Travel,Sales,9,No
0,3,Bachelor,Medical,486,3,Female,98,3,1,Laboratory Technician,1,Married,3452,6,Y,No,20,4,2,80,1,17,3,3,5,4,Travel_Rarely,Research & Development,10,No
0,0,Master,Medical,487,3,Female,30,3,2,Manufacturing Director,3,Married,5258,2,Y,No,14,3,3,80,0,7,2,4,1,0,Non-Travel,Research & Development,7,No
0,4,College,Medical,497,4,Male,82,3,1,Laboratory Technician,2,Divorced,3816,1,Y,No,11,3,2,80,1,5,2,3,5,2,Travel_Rarely,Research & Development,1,No
1,2,Bachelor,Medical,511,1,Female,43,3,1,Research Scientist,2,Married,2244,1,Y,No,13,3,4,80,1,2,1,3,2,1,Travel_Rarely,Research & Development,11,No
9,0,College,Medical,513,2,Male,61,2,3,Sales Executive,3,Married,7596,1,Y,No,13,3,2,80,2,10,2,3,10,9,Travel_Rarely,Sales,2,No
0,0,Bachelor,Medical,521,2,Female,78,2,2,Laboratory Technician,3,Married,3448,6,Y,No,22,4,2,80,1,20,3,3,1,0,Travel_Rarely,Research & Development,2,No
1,2,College,Medical,522,1,Male,86,3,5,Research Director,1,Married,19406,4,Y,No,11,3,3,80,1,24,4,2,4,2,Travel_Rarely,Research & Development,5,No
3,12,College,Medical,524,2,Female,31,3,2,Manufacturing Director,1,Married,4306,1,Y,No,12,3,2,80,1,13,5,1,13,10,Travel_Rarely,Research & Development,7,No
1,2,Bachelor,Medical,525,4,Male,61,3,1,Laboratory Technician,4,Married,2258,7,Y,No,20,4,1,80,1,8,1,3,3,2,Travel_Frequently,Research & Development,21,No
10,7,Phd,Medical,529,2,Female,72,3,2,Research Scientist,3,Married,4449,3,Y,Yes,15,3,1,80,2,15,2,3,13,11,Non-Travel,Research & Development,25,No
1,8,College,Medical,536,3,Male,79,3,2,Laboratory Technician,1,Divorced,4558,1,Y,No,12,3,4,80,1,10,2,3,10,0,Travel_Rarely,Research & Development,17,No
0,2,Bachelor,Medical,538,1,Male,91,3,1,Laboratory Technician,1,Married,4031,5,Y,No,13,3,3,80,1,6,5,3,2,2,Travel_Rarely,Research & Development,3,Yes
0,4,Bachelor,Medical,543,4,Male,39,2,3,Manufacturing Director,3,Married,7969,2,Y,Yes,14,3,3,80,0,28,4,3,5,4,Travel_Rarely,Research & Development,3,No
0,8,Bachelor,Medical,550,3,Female,87,3,2,Manufacturing Director,3,Divorced,4810,2,Y,No,14,3,3,80,1,19,5,2,10,7,Travel_Rarely,Research & Development,18,No
0,7,Master,Medical,564,2,Male,93,2,3,Research Director,3,Married,11935,1,Y,No,18,3,3,80,0,10,2,3,10,2,Travel_Rarely,Research & Development,3,No
6,7,Bachelor,Medical,571,3,Female,49,3,1,Laboratory Technician,4,Single,2564,0,Y,No,14,3,3,80,0,12,2,2,11,7,Non-Travel,Research & Development,2,No
0,4,College,Medical,574,1,Female,65,3,2,Manufacturing Director,4,Divorced,5070,5,Y,No,13,3,3,80,3,20,2,3,5,0,Travel_Rarely,Research & Development,2,No
7,7,Below College,Medical,582,2,Male,56,3,3,Manager,3,Married,13610,7,Y,Yes,12,3,4,80,0,15,2,4,7,6,Travel_Rarely,Research & Development,15,Yes
1,3,Below College,Medical,584,1,Male,38,1,1,Laboratory Technician,4,Divorced,3408,7,Y,No,13,3,1,80,3,8,2,3,4,3,Travel_Rarely,Research & Development,10,Yes
9,7,Master,Medical,592,2,Male,32,3,3,Sales Executive,4,Single,9980,1,Y,No,14,3,4,80,0,10,3,2,10,3,Non-Travel,Sales,10,No
